"",timestamp,value,KPI ID
"2280",1980-09-27 04:00:00,114.91,3sigma-1
"2281",1980-09-27 04:01:00,129.544,3sigma-1
"2282",1980-09-27 04:02:00,124.326,3sigma-1
"2283",1980-09-27 04:03:00,125.697,3sigma-1
"2284",1980-09-27 04:04:00,116.006,3sigma-1
"2285",1980-09-27 04:05:00,120.65,3sigma-1
"2286",1980-09-27 04:06:00,125.514,3sigma-1
"2287",1980-09-27 04:07:00,119.12,3sigma-1
"2288",1980-09-27 04:08:00,117.714,3sigma-1
"2289",1980-09-27 04:09:00,116.956,3sigma-1
"2290",1980-09-27 04:10:00,115.119,3sigma-1
"2291",1980-09-27 04:11:00,125.697,3sigma-1
"2292",1980-09-27 04:12:00,126.895,3sigma-1
"2293",1980-09-27 04:13:00,122.257,3sigma-1
"2294",1980-09-27 04:14:00,121.134,3sigma-1
"2295",1980-09-27 04:15:00,116.092,3sigma-1
"2296",1980-09-27 04:16:00,125.879,3sigma-1
"2297",1980-09-27 04:17:00,121.241,3sigma-1
"2298",1980-09-27 04:18:00,134.041,3sigma-1
"2299",1980-09-27 04:19:00,121.204,3sigma-1
"2300",1980-09-27 04:20:00,121.651,3sigma-1
"2301",1980-09-27 04:21:00,124.862,3sigma-1
"2302",1980-09-27 04:22:00,122.78,3sigma-1
"2303",1980-09-27 04:23:00,115.526,3sigma-1
"2304",1980-09-27 04:24:00,113.309,3sigma-1
"2305",1980-09-27 04:25:00,120.29,3sigma-1
"2306",1980-09-27 04:26:00,120.613,3sigma-1
"2307",1980-09-27 04:27:00,128.972,3sigma-1
"2308",1980-09-27 04:28:00,117.887,3sigma-1
"2309",1980-09-27 04:29:00,112.583,3sigma-1
"2310",1980-09-27 04:30:00,113.035,3sigma-1
"2311",1980-09-27 04:31:00,132.427,3sigma-1
"2312",1980-09-27 04:32:00,123.135,3sigma-1
"2313",1980-09-27 04:33:00,115.142,3sigma-1
"2314",1980-09-27 04:34:00,112.493,3sigma-1
"2315",1980-09-27 04:35:00,111.722,3sigma-1
"2316",1980-09-27 04:36:00,141.448,3sigma-1
"2317",1980-09-27 04:37:00,130.464,3sigma-1
"2318",1980-09-27 04:38:00,120.849,3sigma-1
"2319",1980-09-27 04:39:00,117.038,3sigma-1
"2320",1980-09-27 04:40:00,113.463,3sigma-1
"2321",1980-09-27 04:41:00,124.415,3sigma-1
"2322",1980-09-27 04:42:00,120.907,3sigma-1
"2323",1980-09-27 04:43:00,121.193,3sigma-1
"2324",1980-09-27 04:44:00,116.683,3sigma-1
"2325",1980-09-27 04:45:00,114.467,3sigma-1
"2326",1980-09-27 04:46:00,122.916,3sigma-1
"2327",1980-09-27 04:47:00,117.459,3sigma-1
"2328",1980-09-27 04:48:00,114.361,3sigma-1
"2329",1980-09-27 04:49:00,121.288,3sigma-1
"2330",1980-09-27 04:50:00,114.831,3sigma-1
"2331",1980-09-27 04:51:00,120.73,3sigma-1
"2332",1980-09-27 04:52:00,115.799,3sigma-1
"2333",1980-09-27 04:53:00,110.145,3sigma-1
"2334",1980-09-27 04:54:00,110.228,3sigma-1
"2335",1980-09-27 04:55:00,112.254,3sigma-1
"2336",1980-09-27 04:56:00,115.65,3sigma-1
"2337",1980-09-27 04:57:00,110.301,3sigma-1
"2338",1980-09-27 04:58:00,104.431,3sigma-1
"2339",1980-09-27 04:59:00,106.638,3sigma-1
"2340",1980-09-27 05:00:00,108.364,3sigma-1
"2341",1980-09-27 05:01:00,126.574,3sigma-1
"2342",1980-09-27 05:02:00,110.131,3sigma-1
"2343",1980-09-27 05:03:00,109.619,3sigma-1
"2344",1980-09-27 05:04:00,108.984,3sigma-1
"2345",1980-09-27 05:05:00,108.207,3sigma-1
"2346",1980-09-27 05:06:00,113.228,3sigma-1
"2347",1980-09-27 05:07:00,111.724,3sigma-1
"2348",1980-09-27 05:08:00,110.631,3sigma-1
"2349",1980-09-27 05:09:00,107.27,3sigma-1
"2350",1980-09-27 05:10:00,123.181,3sigma-1
"2351",1980-09-27 05:11:00,116.652,3sigma-1
"2352",1980-09-27 05:12:00,114.298,3sigma-1
"2353",1980-09-27 05:13:00,113.472,3sigma-1
"2354",1980-09-27 05:14:00,112.029,3sigma-1
"2355",1980-09-27 05:15:00,108.913,3sigma-1
"2356",1980-09-27 05:16:00,124.199,3sigma-1
"2357",1980-09-27 05:17:00,112.857,3sigma-1
"2358",1980-09-27 05:18:00,110.507,3sigma-1
"2359",1980-09-27 05:19:00,112.964,3sigma-1
"2360",1980-09-27 05:20:00,110.662,3sigma-1
"2361",1980-09-27 05:21:00,111.146,3sigma-1
"2362",1980-09-27 05:22:00,114.502,3sigma-1
"2363",1980-09-27 05:23:00,109.049,3sigma-1
"2364",1980-09-27 05:24:00,109.418,3sigma-1
"2365",1980-09-27 05:25:00,111.381,3sigma-1
"2366",1980-09-27 05:26:00,110.4,3sigma-1
"2367",1980-09-27 05:27:00,107.285,3sigma-1
"2368",1980-09-27 05:28:00,106.713,3sigma-1
"2369",1980-09-27 05:29:00,106.642,3sigma-1
"2370",1980-09-27 05:30:00,106.801,3sigma-1
"2371",1980-09-27 05:31:00,116.536,3sigma-1
"2372",1980-09-27 05:32:00,112.1,3sigma-1
"2373",1980-09-27 05:33:00,104.952,3sigma-1
"2374",1980-09-27 05:34:00,107.002,3sigma-1
"2375",1980-09-27 05:35:00,105.484,3sigma-1
"2376",1980-09-27 05:36:00,107.723,3sigma-1
"2377",1980-09-27 05:37:00,106.602,3sigma-1
"2378",1980-09-27 05:38:00,103.596,3sigma-1
"2379",1980-09-27 05:39:00,106.158,3sigma-1
"2380",1980-09-27 05:40:00,104.654,3sigma-1
"2381",1980-09-27 05:41:00,109.313,3sigma-1
"2382",1980-09-27 05:42:00,108.604,3sigma-1
"2383",1980-09-27 05:43:00,108,3sigma-1
"2384",1980-09-27 05:44:00,106.524,3sigma-1
"2385",1980-09-27 05:45:00,106.168,3sigma-1
"2386",1980-09-27 05:46:00,114.096,3sigma-1
"2387",1980-09-27 05:47:00,105.092,3sigma-1
"2388",1980-09-27 05:48:00,104.974,3sigma-1
"2389",1980-09-27 05:49:00,104.049,3sigma-1
"2390",1980-09-27 05:50:00,103.596,3sigma-1
"2391",1980-09-27 05:51:00,110.423,3sigma-1
"2392",1980-09-27 05:52:00,103.261,3sigma-1
"2393",1980-09-27 05:53:00,108.21,3sigma-1
"2394",1980-09-27 05:54:00,105.209,3sigma-1
"2395",1980-09-27 05:55:00,105.63,3sigma-1
"2396",1980-09-27 05:56:00,107.106,3sigma-1
"2397",1980-09-27 05:57:00,106.381,3sigma-1
"2398",1980-09-27 05:58:00,101.756,3sigma-1
"2399",1980-09-27 05:59:00,103.393,3sigma-1
"2400",1980-09-27 06:00:00,103.418,3sigma-1
"2401",1980-09-27 06:01:00,122.061,3sigma-1
"2402",1980-09-27 06:02:00,113.164,3sigma-1
"2403",1980-09-27 06:03:00,108.576,3sigma-1
"2404",1980-09-27 06:04:00,105.183,3sigma-1
"2405",1980-09-27 06:05:00,109.813,3sigma-1
"2406",1980-09-27 06:06:00,109.857,3sigma-1
"2407",1980-09-27 06:07:00,109.227,3sigma-1
"2408",1980-09-27 06:08:00,109.015,3sigma-1
"2409",1980-09-27 06:09:00,103.814,3sigma-1
"2410",1980-09-27 06:10:00,103.134,3sigma-1
"2411",1980-09-27 06:11:00,110.229,3sigma-1
"2412",1980-09-27 06:12:00,105.541,3sigma-1
"2413",1980-09-27 06:13:00,106.108,3sigma-1
"2414",1980-09-27 06:14:00,106.082,3sigma-1
"2415",1980-09-27 06:15:00,104.445,3sigma-1
"2416",1980-09-27 06:16:00,115.486,3sigma-1
"2417",1980-09-27 06:17:00,110.43,3sigma-1
"2418",1980-09-27 06:18:00,108.795,3sigma-1
"2419",1980-09-27 06:19:00,110.982,3sigma-1
"2420",1980-09-27 06:20:00,110.275,3sigma-1
"2421",1980-09-27 06:21:00,115.264,3sigma-1
"2422",1980-09-27 06:22:00,105.253,3sigma-1
"2423",1980-09-27 06:23:00,102.146,3sigma-1
"2424",1980-09-27 06:24:00,106.156,3sigma-1
"2425",1980-09-27 06:25:00,101.856,3sigma-1
"2426",1980-09-27 06:26:00,104.846,3sigma-1
"2427",1980-09-27 06:27:00,98.3002,3sigma-1
"2428",1980-09-27 06:28:00,99.9592,3sigma-1
"2429",1980-09-27 06:29:00,98.7489,3sigma-1
"2430",1980-09-27 06:30:00,96.5158,3sigma-1
"2431",1980-09-27 06:31:00,111.363,3sigma-1
"2432",1980-09-27 06:32:00,102.692,3sigma-1
"2433",1980-09-27 06:33:00,105.391,3sigma-1
"2434",1980-09-27 06:34:00,99.8886,3sigma-1
"2435",1980-09-27 06:35:00,97.7708,3sigma-1
"2436",1980-09-27 06:36:00,103.308,3sigma-1
"2437",1980-09-27 06:37:00,99.5339,3sigma-1
"2438",1980-09-27 06:38:00,96.8251,3sigma-1
"2439",1980-09-27 06:39:00,97.7341,3sigma-1
"2440",1980-09-27 06:40:00,99.4937,3sigma-1
"2441",1980-09-27 06:41:00,108.351,3sigma-1
"2442",1980-09-27 06:42:00,99.5693,3sigma-1
"2443",1980-09-27 06:43:00,97.3775,3sigma-1
"2444",1980-09-27 06:44:00,102.221,3sigma-1
"2445",1980-09-27 06:45:00,99.2678,3sigma-1
"2446",1980-09-27 06:46:00,106.202,3sigma-1
"2447",1980-09-27 06:47:00,101.98,3sigma-1
"2448",1980-09-27 06:48:00,114.803,3sigma-1
"2449",1980-09-27 06:49:00,105.744,3sigma-1
"2450",1980-09-27 06:50:00,103.976,3sigma-1
"2451",1980-09-27 06:51:00,107.061,3sigma-1
"2452",1980-09-27 06:52:00,104.058,3sigma-1
"2453",1980-09-27 06:53:00,102.722,3sigma-1
"2454",1980-09-27 06:54:00,102.244,3sigma-1
"2455",1980-09-27 06:55:00,102.83,3sigma-1
"2456",1980-09-27 06:56:00,105.244,3sigma-1
"2457",1980-09-27 06:57:00,99.5062,3sigma-1
"2458",1980-09-27 06:58:00,102.491,3sigma-1
"2459",1980-09-27 06:59:00,101.147,3sigma-1
"2460",1980-09-27 07:00:00,100.233,3sigma-1
"2461",1980-09-27 07:01:00,122.199,3sigma-1
"2462",1980-09-27 07:02:00,108.516,3sigma-1
"2463",1980-09-27 07:03:00,102.25,3sigma-1
"2464",1980-09-27 07:04:00,105.108,3sigma-1
"2465",1980-09-27 07:05:00,102.534,3sigma-1
"2466",1980-09-27 07:06:00,103.304,3sigma-1
"2467",1980-09-27 07:07:00,99.1333,3sigma-1
"2468",1980-09-27 07:08:00,99.808,3sigma-1
"2469",1980-09-27 07:09:00,98.1303,3sigma-1
"2470",1980-09-27 07:10:00,97.7067,3sigma-1
"2471",1980-09-27 07:11:00,104.584,3sigma-1
"2472",1980-09-27 07:12:00,104.064,3sigma-1
"2473",1980-09-27 07:13:00,105.832,3sigma-1
"2474",1980-09-27 07:14:00,101.649,3sigma-1
"2475",1980-09-27 07:15:00,102.228,3sigma-1
"2476",1980-09-27 07:16:00,107.688,3sigma-1
"2477",1980-09-27 07:17:00,103.757,3sigma-1
"2478",1980-09-27 07:18:00,102.335,3sigma-1
"2479",1980-09-27 07:19:00,101.852,3sigma-1
"2480",1980-09-27 07:20:00,103.766,3sigma-1
"2481",1980-09-27 07:21:00,110.473,3sigma-1
"2482",1980-09-27 07:22:00,108.419,3sigma-1
"2483",1980-09-27 07:23:00,109.338,3sigma-1
"2484",1980-09-27 07:24:00,104.725,3sigma-1
"2485",1980-09-27 07:25:00,108.274,3sigma-1
"2486",1980-09-27 07:26:00,104.593,3sigma-1
"2487",1980-09-27 07:27:00,100.683,3sigma-1
"2488",1980-09-27 07:28:00,103.343,3sigma-1
"2489",1980-09-27 07:29:00,108.098,3sigma-1
"2490",1980-09-27 07:30:00,107.464,3sigma-1
"2491",1980-09-27 07:31:00,120.699,3sigma-1
"2492",1980-09-27 07:32:00,113.45,3sigma-1
"2493",1980-09-27 07:33:00,106.053,3sigma-1
"2494",1980-09-27 07:34:00,104.1,3sigma-1
"2495",1980-09-27 07:35:00,105.818,3sigma-1
"2496",1980-09-27 07:36:00,109.434,3sigma-1
"2497",1980-09-27 07:37:00,105.247,3sigma-1
"2498",1980-09-27 07:38:00,102.968,3sigma-1
"2499",1980-09-27 07:39:00,102.447,3sigma-1
"2500",1980-09-27 07:40:00,105.154,3sigma-1
"2501",1980-09-27 07:41:00,107.795,3sigma-1
"2502",1980-09-27 07:42:00,108.613,3sigma-1
"2503",1980-09-27 07:43:00,107.011,3sigma-1
"2504",1980-09-27 07:44:00,105.507,3sigma-1
"2505",1980-09-27 07:45:00,106.325,3sigma-1
"2506",1980-09-27 07:46:00,112.895,3sigma-1
"2507",1980-09-27 07:47:00,109.819,3sigma-1
"2508",1980-09-27 07:48:00,108.986,3sigma-1
"2509",1980-09-27 07:49:00,105.508,3sigma-1
"2510",1980-09-27 07:50:00,104.715,3sigma-1
"2511",1980-09-27 07:51:00,110.062,3sigma-1
"2512",1980-09-27 07:52:00,105.601,3sigma-1
"2513",1980-09-27 07:53:00,106.572,3sigma-1
"2514",1980-09-27 07:54:00,109.766,3sigma-1
"2515",1980-09-27 07:55:00,107.625,3sigma-1
"2516",1980-09-27 07:56:00,109.208,3sigma-1
"2517",1980-09-27 07:57:00,109.351,3sigma-1
"2518",1980-09-27 07:58:00,105.767,3sigma-1
"2519",1980-09-27 07:59:00,103.966,3sigma-1
"2520",1980-09-27 08:00:00,102.787,3sigma-1
"2521",1980-09-27 08:01:00,123.421,3sigma-1
"2522",1980-09-27 08:02:00,109.815,3sigma-1
"2523",1980-09-27 08:03:00,106.568,3sigma-1
"2524",1980-09-27 08:04:00,103.64,3sigma-1
"2525",1980-09-27 08:05:00,108.004,3sigma-1
"2526",1980-09-27 08:06:00,107.799,3sigma-1
"2527",1980-09-27 08:07:00,106.365,3sigma-1
"2528",1980-09-27 08:08:00,107.031,3sigma-1
"2529",1980-09-27 08:09:00,105.379,3sigma-1
"2530",1980-09-27 08:10:00,105.6,3sigma-1
"2531",1980-09-27 08:11:00,112.175,3sigma-1
"2532",1980-09-27 08:12:00,107.489,3sigma-1
"2533",1980-09-27 08:13:00,111.575,3sigma-1
"2534",1980-09-27 08:14:00,106.897,3sigma-1
"2535",1980-09-27 08:15:00,107.363,3sigma-1
"2536",1980-09-27 08:16:00,112.525,3sigma-1
"2537",1980-09-27 08:17:00,108.397,3sigma-1
"2538",1980-09-27 08:18:00,109.182,3sigma-1
"2539",1980-09-27 08:19:00,109.347,3sigma-1
"2540",1980-09-27 08:20:00,110.914,3sigma-1
"2541",1980-09-27 08:21:00,116.885,3sigma-1
"2542",1980-09-27 08:22:00,109.835,3sigma-1
"2543",1980-09-27 08:23:00,115.544,3sigma-1
"2544",1980-09-27 08:24:00,112.054,3sigma-1
"2545",1980-09-27 08:25:00,110.076,3sigma-1
"2546",1980-09-27 08:26:00,111.95,3sigma-1
"2547",1980-09-27 08:27:00,111.44,3sigma-1
"2548",1980-09-27 08:28:00,107.165,3sigma-1
"2549",1980-09-27 08:29:00,106.905,3sigma-1
"2550",1980-09-27 08:30:00,109.422,3sigma-1
"2551",1980-09-27 08:31:00,122.962,3sigma-1
"2552",1980-09-27 08:32:00,113.963,3sigma-1
"2553",1980-09-27 08:33:00,107.591,3sigma-1
"2554",1980-09-27 08:34:00,113.072,3sigma-1
"2555",1980-09-27 08:35:00,108.507,3sigma-1
"2556",1980-09-27 08:36:00,111.494,3sigma-1
"2557",1980-09-27 08:37:00,104.306,3sigma-1
"2558",1980-09-27 08:38:00,105.587,3sigma-1
"2559",1980-09-27 08:39:00,104.813,3sigma-1
"2560",1980-09-27 08:40:00,104.85,3sigma-1
"2561",1980-09-27 08:41:00,116.384,3sigma-1
"2562",1980-09-27 08:42:00,107.62,3sigma-1
"2563",1980-09-27 08:43:00,111.021,3sigma-1
"2564",1980-09-27 08:44:00,109.972,3sigma-1
"2565",1980-09-27 08:45:00,110.648,3sigma-1
"2566",1980-09-27 08:46:00,113.614,3sigma-1
"2567",1980-09-27 08:47:00,109.184,3sigma-1
"2568",1980-09-27 08:48:00,111.492,3sigma-1
"2569",1980-09-27 08:49:00,113.411,3sigma-1
"2570",1980-09-27 08:50:00,115.711,3sigma-1
"2571",1980-09-27 08:51:00,117.361,3sigma-1
"2572",1980-09-27 08:52:00,112.271,3sigma-1
"2573",1980-09-27 08:53:00,112.784,3sigma-1
"2574",1980-09-27 08:54:00,113.343,3sigma-1
"2575",1980-09-27 08:55:00,125.928,3sigma-1
"2576",1980-09-27 08:56:00,115.105,3sigma-1
"2577",1980-09-27 08:57:00,115.093,3sigma-1
"2578",1980-09-27 08:58:00,111.606,3sigma-1
"2579",1980-09-27 08:59:00,111.353,3sigma-1
"2580",1980-09-27 09:00:00,111.259,3sigma-1
"2581",1980-09-27 09:01:00,137.094,3sigma-1
"2582",1980-09-27 09:02:00,119.899,3sigma-1
"2583",1980-09-27 09:03:00,115.423,3sigma-1
"2584",1980-09-27 09:04:00,113.745,3sigma-1
"2585",1980-09-27 09:05:00,112.516,3sigma-1
"2586",1980-09-27 09:06:00,115.598,3sigma-1
"2587",1980-09-27 09:07:00,111.297,3sigma-1
"2588",1980-09-27 09:08:00,114.757,3sigma-1
"2589",1980-09-27 09:09:00,113.18,3sigma-1
"2590",1980-09-27 09:10:00,112.696,3sigma-1
"2591",1980-09-27 09:11:00,117.81,3sigma-1
"2592",1980-09-27 09:12:00,118.463,3sigma-1
"2593",1980-09-27 09:13:00,115.368,3sigma-1
"2594",1980-09-27 09:14:00,112.771,3sigma-1
"2595",1980-09-27 09:15:00,113.194,3sigma-1
"2596",1980-09-27 09:16:00,123.521,3sigma-1
"2597",1980-09-27 09:17:00,116.521,3sigma-1
"2598",1980-09-27 09:18:00,117.409,3sigma-1
"2599",1980-09-27 09:19:00,116.463,3sigma-1
"2600",1980-09-27 09:20:00,115.999,3sigma-1
"2601",1980-09-27 09:21:00,122.021,3sigma-1
"2602",1980-09-27 09:22:00,118.119,3sigma-1
"2603",1980-09-27 09:23:00,119.76,3sigma-1
"2604",1980-09-27 09:24:00,116.723,3sigma-1
"2605",1980-09-27 09:25:00,116.171,3sigma-1
"2606",1980-09-27 09:26:00,119.071,3sigma-1
"2607",1980-09-27 09:27:00,112.294,3sigma-1
"2608",1980-09-27 09:28:00,111.457,3sigma-1
"2609",1980-09-27 09:29:00,111.318,3sigma-1
"2610",1980-09-27 09:30:00,114.628,3sigma-1
"2611",1980-09-27 09:31:00,127.523,3sigma-1
"2612",1980-09-27 09:32:00,122.62,3sigma-1
"2613",1980-09-27 09:33:00,116.647,3sigma-1
"2614",1980-09-27 09:34:00,119.489,3sigma-1
"2615",1980-09-27 09:35:00,118.181,3sigma-1
"2616",1980-09-27 09:36:00,120.319,3sigma-1
"2617",1980-09-27 09:37:00,118.059,3sigma-1
"2618",1980-09-27 09:38:00,112.754,3sigma-1
"2619",1980-09-27 09:39:00,117.798,3sigma-1
"2620",1980-09-27 09:40:00,116.62,3sigma-1
"2621",1980-09-27 09:41:00,121.773,3sigma-1
"2622",1980-09-27 09:42:00,118.849,3sigma-1
"2623",1980-09-27 09:43:00,119.824,3sigma-1
"2624",1980-09-27 09:44:00,119.545,3sigma-1
"2625",1980-09-27 09:45:00,116.294,3sigma-1
"2626",1980-09-27 09:46:00,123.91,3sigma-1
"2627",1980-09-27 09:47:00,121.941,3sigma-1
"2628",1980-09-27 09:48:00,117.703,3sigma-1
"2629",1980-09-27 09:49:00,130.036,3sigma-1
"2630",1980-09-27 09:50:00,120.236,3sigma-1
"2631",1980-09-27 09:51:00,125.632,3sigma-1
"2632",1980-09-27 09:52:00,119.623,3sigma-1
"2633",1980-09-27 09:53:00,126.142,3sigma-1
"2634",1980-09-27 09:54:00,122.372,3sigma-1
"2635",1980-09-27 09:55:00,120.499,3sigma-1
"2636",1980-09-27 09:56:00,122.958,3sigma-1
"2637",1980-09-27 09:57:00,123.455,3sigma-1
"2638",1980-09-27 09:58:00,120.821,3sigma-1
"2639",1980-09-27 09:59:00,118.904,3sigma-1
"2640",1980-09-27 10:00:00,120.11,3sigma-1
"2641",1980-09-27 10:01:00,140.486,3sigma-1
"2642",1980-09-27 10:02:00,127.237,3sigma-1
"2643",1980-09-27 10:03:00,122.541,3sigma-1
"2644",1980-09-27 10:04:00,120.376,3sigma-1
"2645",1980-09-27 10:05:00,122.302,3sigma-1
"2646",1980-09-27 10:06:00,124.422,3sigma-1
"2647",1980-09-27 10:07:00,123.687,3sigma-1
"2648",1980-09-27 10:08:00,118.511,3sigma-1
"2649",1980-09-27 10:09:00,115.438,3sigma-1
"2650",1980-09-27 10:10:00,116.367,3sigma-1
"2651",1980-09-27 10:11:00,121.823,3sigma-1
"2652",1980-09-27 10:12:00,123.962,3sigma-1
"2653",1980-09-27 10:13:00,121.797,3sigma-1
"2654",1980-09-27 10:14:00,117.281,3sigma-1
"2655",1980-09-27 10:15:00,119.048,3sigma-1
"2656",1980-09-27 10:16:00,125.815,3sigma-1
"2657",1980-09-27 10:17:00,125.56,3sigma-1
"2658",1980-09-27 10:18:00,119.22,3sigma-1
"2659",1980-09-27 10:19:00,121.346,3sigma-1
"2660",1980-09-27 10:20:00,122.738,3sigma-1
"2661",1980-09-27 10:21:00,128.129,3sigma-1
"2662",1980-09-27 10:22:00,135.999,3sigma-1
"2663",1980-09-27 10:23:00,128.077,3sigma-1
"2664",1980-09-27 10:24:00,125.98,3sigma-1
"2665",1980-09-27 10:25:00,123.252,3sigma-1
"2666",1980-09-27 10:26:00,125.747,3sigma-1
"2667",1980-09-27 10:27:00,123.064,3sigma-1
"2668",1980-09-27 10:28:00,124.27,3sigma-1
"2669",1980-09-27 10:29:00,125.57,3sigma-1
"2670",1980-09-27 10:30:00,127.445,3sigma-1
"2671",1980-09-27 10:31:00,137.629,3sigma-1
"2672",1980-09-27 10:32:00,128.865,3sigma-1
"2673",1980-09-27 10:33:00,120.534,3sigma-1
"2674",1980-09-27 10:34:00,119.112,3sigma-1
"2675",1980-09-27 10:35:00,122.617,3sigma-1
"2676",1980-09-27 10:36:00,122.086,3sigma-1
"2677",1980-09-27 10:37:00,120.837,3sigma-1
"2678",1980-09-27 10:38:00,120.885,3sigma-1
"2679",1980-09-27 10:39:00,124.396,3sigma-1
"2680",1980-09-27 10:40:00,127.62,3sigma-1
"2681",1980-09-27 10:41:00,127.612,3sigma-1
"2682",1980-09-27 10:42:00,122.331,3sigma-1
"2683",1980-09-27 10:43:00,124.407,3sigma-1
"2684",1980-09-27 10:44:00,125.196,3sigma-1
"2685",1980-09-27 10:45:00,124.66,3sigma-1
"2686",1980-09-27 10:46:00,132.325,3sigma-1
"2687",1980-09-27 10:47:00,127.513,3sigma-1
"2688",1980-09-27 10:48:00,127.058,3sigma-1
"2689",1980-09-27 10:49:00,127.612,3sigma-1
"2690",1980-09-27 10:50:00,126.535,3sigma-1
"2691",1980-09-27 10:51:00,131.694,3sigma-1
"2692",1980-09-27 10:52:00,131.186,3sigma-1
"2693",1980-09-27 10:53:00,131.601,3sigma-1
"2694",1980-09-27 10:54:00,131.473,3sigma-1
"2695",1980-09-27 10:55:00,127.27,3sigma-1
"2696",1980-09-27 10:56:00,129.56,3sigma-1
"2697",1980-09-27 10:57:00,129.513,3sigma-1
"2698",1980-09-27 10:58:00,129.966,3sigma-1
"2699",1980-09-27 10:59:00,124.175,3sigma-1
"2700",1980-09-27 11:00:00,124.147,3sigma-1
"2701",1980-09-27 11:01:00,144.897,3sigma-1
"2702",1980-09-27 11:02:00,133.591,3sigma-1
"2703",1980-09-27 11:03:00,133.331,3sigma-1
"2704",1980-09-27 11:04:00,130.879,3sigma-1
"2705",1980-09-27 11:05:00,127.232,3sigma-1
"2706",1980-09-27 11:06:00,128.892,3sigma-1
"2707",1980-09-27 11:07:00,133.051,3sigma-1
"2708",1980-09-27 11:08:00,128.649,3sigma-1
"2709",1980-09-27 11:09:00,129.616,3sigma-1
"2710",1980-09-27 11:10:00,130.491,3sigma-1
"2711",1980-09-27 11:11:00,134.542,3sigma-1
"2712",1980-09-27 11:12:00,133.969,3sigma-1
"2713",1980-09-27 11:13:00,129.533,3sigma-1
"2714",1980-09-27 11:14:00,130.056,3sigma-1
"2715",1980-09-27 11:15:00,129.125,3sigma-1
"2716",1980-09-27 11:16:00,142.429,3sigma-1
"2717",1980-09-27 11:17:00,135.698,3sigma-1
"2718",1980-09-27 11:18:00,136.636,3sigma-1
"2719",1980-09-27 11:19:00,140.147,3sigma-1
"2720",1980-09-27 11:20:00,139.456,3sigma-1
"2721",1980-09-27 11:21:00,141.081,3sigma-1
"2722",1980-09-27 11:22:00,135.86,3sigma-1
"2723",1980-09-27 11:23:00,134.824,3sigma-1
"2724",1980-09-27 11:24:00,135.642,3sigma-1
"2725",1980-09-27 11:25:00,134.548,3sigma-1
"2726",1980-09-27 11:26:00,138.408,3sigma-1
"2727",1980-09-27 11:27:00,131.7,3sigma-1
"2728",1980-09-27 11:28:00,132.553,3sigma-1
"2729",1980-09-27 11:29:00,144.189,3sigma-1
"2730",1980-09-27 11:30:00,141.866,3sigma-1
"2731",1980-09-27 11:31:00,158.262,3sigma-1
"2732",1980-09-27 11:32:00,147.407,3sigma-1
"2733",1980-09-27 11:33:00,146.715,3sigma-1
"2734",1980-09-27 11:34:00,137.381,3sigma-1
"2735",1980-09-27 11:35:00,138.049,3sigma-1
"2736",1980-09-27 11:36:00,139.164,3sigma-1
"2737",1980-09-27 11:37:00,138.611,3sigma-1
"2738",1980-09-27 11:38:00,141.456,3sigma-1
"2739",1980-09-27 11:39:00,138.824,3sigma-1
"2740",1980-09-27 11:40:00,141.04,3sigma-1
"2741",1980-09-27 11:41:00,146.898,3sigma-1
"2742",1980-09-27 11:42:00,142.514,3sigma-1
"2743",1980-09-27 11:43:00,138.788,3sigma-1
"2744",1980-09-27 11:44:00,145.736,3sigma-1
"2745",1980-09-27 11:45:00,142.936,3sigma-1
"2746",1980-09-27 11:46:00,152.669,3sigma-1
"2747",1980-09-27 11:47:00,142.785,3sigma-1
"2748",1980-09-27 11:48:00,145.005,3sigma-1
"2749",1980-09-27 11:49:00,141.118,3sigma-1
"2750",1980-09-27 11:50:00,147.981,3sigma-1
"2751",1980-09-27 11:51:00,157.034,3sigma-1
"2752",1980-09-27 11:52:00,153.95,3sigma-1
"2753",1980-09-27 11:53:00,148.34,3sigma-1
"2754",1980-09-27 11:54:00,147.832,3sigma-1
"2755",1980-09-27 11:55:00,150.392,3sigma-1
"2756",1980-09-27 11:56:00,148.551,3sigma-1
"2757",1980-09-27 11:57:00,144.641,3sigma-1
"2758",1980-09-27 11:58:00,144.368,3sigma-1
"2759",1980-09-27 11:59:00,142.59,3sigma-1
"2760",1980-09-27 12:00:00,142.104,3sigma-1
"2761",1980-09-27 12:01:00,163.972,3sigma-1
"2762",1980-09-27 12:02:00,152.794,3sigma-1
"2763",1980-09-27 12:03:00,152.713,3sigma-1
"2764",1980-09-27 12:04:00,155.383,3sigma-1
"2765",1980-09-27 12:05:00,145.351,3sigma-1
"2766",1980-09-27 12:06:00,144.841,3sigma-1
"2767",1980-09-27 12:07:00,149.439,3sigma-1
"2768",1980-09-27 12:08:00,147.791,3sigma-1
"2769",1980-09-27 12:09:00,148.411,3sigma-1
"2770",1980-09-27 12:10:00,148.095,3sigma-1
"2771",1980-09-27 12:11:00,153.574,3sigma-1
"2772",1980-09-27 12:12:00,149.121,3sigma-1
"2773",1980-09-27 12:13:00,149.692,3sigma-1
"2774",1980-09-27 12:14:00,146.518,3sigma-1
"2775",1980-09-27 12:15:00,149.559,3sigma-1
"2776",1980-09-27 12:16:00,161.03,3sigma-1
"2777",1980-09-27 12:17:00,153.459,3sigma-1
