timestamp,value,KPI ID
1980-09-28 09:34:00,119.234,3sigma-1
1980-09-28 09:35:00,116.253,3sigma-1
1980-09-28 09:36:00,117.265,3sigma-1
1980-09-28 09:37:00,119.851,3sigma-1
1980-09-28 09:38:00,118.693,3sigma-1
1980-09-28 09:39:00,117.826,3sigma-1
1980-09-28 09:40:00,116.945,3sigma-1
1980-09-28 09:41:00,121.471,3sigma-1
1980-09-28 09:42:00,122.219,3sigma-1
1980-09-28 09:43:00,119.843,3sigma-1
1980-09-28 09:44:00,119.19,3sigma-1
1980-09-28 09:45:00,118.588,3sigma-1
1980-09-28 09:46:00,124.393,3sigma-1
1980-09-28 09:47:00,122.71,3sigma-1
1980-09-28 09:48:00,119.463,3sigma-1
1980-09-28 09:49:00,122.043,3sigma-1
1980-09-28 09:50:00,121.363,3sigma-1
1980-09-28 09:51:00,124.473,3sigma-1
1980-09-28 09:52:00,123.773,3sigma-1
1980-09-28 09:53:00,125.473,3sigma-1
1980-09-28 09:54:00,123.966,3sigma-1
1980-09-28 09:55:00,126.682,3sigma-1
1980-09-28 09:56:00,126.202,3sigma-1
1980-09-28 09:57:00,123.205,3sigma-1
1980-09-28 09:58:00,119.764,3sigma-1
1980-09-28 09:59:00,121.258,3sigma-1
1980-09-28 10:00:00,118.966,3sigma-1
1980-09-28 10:01:00,137.362,3sigma-1
1980-09-28 10:02:00,125.219,3sigma-1
1980-09-28 10:03:00,125.147,3sigma-1
1980-09-28 10:04:00,122.75,3sigma-1
1980-09-28 10:05:00,119.876,3sigma-1
1980-09-28 10:06:00,124.342,3sigma-1
1980-09-28 10:07:00,121.112,3sigma-1
1980-09-28 10:08:00,121.154,3sigma-1
1980-09-28 10:09:00,122.313,3sigma-1
1980-09-28 10:10:00,120.544,3sigma-1
1980-09-28 10:11:00,125.787,3sigma-1
1980-09-28 10:12:00,121.954,3sigma-1
1980-09-28 10:13:00,122.063,3sigma-1
1980-09-28 10:14:00,123.726,3sigma-1
1980-09-28 10:15:00,124.593,3sigma-1
1980-09-28 10:16:00,131.144,3sigma-1
1980-09-28 10:17:00,121.555,3sigma-1
1980-09-28 10:18:00,123.503,3sigma-1
1980-09-28 10:19:00,123.768,3sigma-1
1980-09-28 10:20:00,123.2,3sigma-1
1980-09-28 10:21:00,131.173,3sigma-1
1980-09-28 10:22:00,126.703,3sigma-1
1980-09-28 10:23:00,128.688,3sigma-1
1980-09-28 10:24:00,131.028,3sigma-1
1980-09-28 10:25:00,130.209,3sigma-1
1980-09-28 10:26:00,132.659,3sigma-1
1980-09-28 10:27:00,129.981,3sigma-1
1980-09-28 10:28:00,128.645,3sigma-1
1980-09-28 10:29:00,124.804,3sigma-1
1980-09-28 10:30:00,123.791,3sigma-1
1980-09-28 10:31:00,138.629,3sigma-1
1980-09-28 10:32:00,130.611,3sigma-1
1980-09-28 10:33:00,126.499,3sigma-1
1980-09-28 10:34:00,125.66,3sigma-1
1980-09-28 10:35:00,125.234,3sigma-1
1980-09-28 10:36:00,126.687,3sigma-1
1980-09-28 10:37:00,126.016,3sigma-1
1980-09-28 10:38:00,129.951,3sigma-1
1980-09-28 10:39:00,128.227,3sigma-1
1980-09-28 10:40:00,127.143,3sigma-1
1980-09-28 10:41:00,132.019,3sigma-1
1980-09-28 10:42:00,129.417,3sigma-1
1980-09-28 10:43:00,128.264,3sigma-1
1980-09-28 10:44:00,126.964,3sigma-1
1980-09-28 10:45:00,129.722,3sigma-1
1980-09-28 10:46:00,134.168,3sigma-1
1980-09-28 10:47:00,129.874,3sigma-1
1980-09-28 10:48:00,128.287,3sigma-1
1980-09-28 10:49:00,133.444,3sigma-1
1980-09-28 10:50:00,128.171,3sigma-1
1980-09-28 10:51:00,136.888,3sigma-1
1980-09-28 10:52:00,135.624,3sigma-1
1980-09-28 10:53:00,137.097,3sigma-1
1980-09-28 10:54:00,133.975,3sigma-1
1980-09-28 10:55:00,131.971,3sigma-1
1980-09-28 10:56:00,134.989,3sigma-1
1980-09-28 10:57:00,132.249,3sigma-1
1980-09-28 10:58:00,127.654,3sigma-1
1980-09-28 10:59:00,127.564,3sigma-1
1980-09-28 11:00:00,127.938,3sigma-1
1980-09-28 11:01:00,145.326,3sigma-1
1980-09-28 11:02:00,137.058,3sigma-1
1980-09-28 11:03:00,133.654,3sigma-1
1980-09-28 11:04:00,131.222,3sigma-1
1980-09-28 11:05:00,132.328,3sigma-1
1980-09-28 11:06:00,135.276,3sigma-1
1980-09-28 11:07:00,131.926,3sigma-1
1980-09-28 11:08:00,134.96,3sigma-1
1980-09-28 11:09:00,139.024,3sigma-1
1980-09-28 11:10:00,139.221,3sigma-1
1980-09-28 11:11:00,140.522,3sigma-1
1980-09-28 11:12:00,138.062,3sigma-1
1980-09-28 11:13:00,135.101,3sigma-1
1980-09-28 11:14:00,135.489,3sigma-1
1980-09-28 11:15:00,135.956,3sigma-1
1980-09-28 11:16:00,142.006,3sigma-1
1980-09-28 11:17:00,135.7,3sigma-1
1980-09-28 11:18:00,135.132,3sigma-1
1980-09-28 11:19:00,138.093,3sigma-1
1980-09-28 11:20:00,143.194,3sigma-1
1980-09-28 11:21:00,146.567,3sigma-1
1980-09-28 11:22:00,141.855,3sigma-1
1980-09-28 11:23:00,142.48,3sigma-1
1980-09-28 11:24:00,138.673,3sigma-1
1980-09-28 11:25:00,135.229,3sigma-1
1980-09-28 11:26:00,138.983,3sigma-1
1980-09-28 11:27:00,137.684,3sigma-1
1980-09-28 11:28:00,137.766,3sigma-1
1980-09-28 11:29:00,138.79,3sigma-1
1980-09-28 11:30:00,137.227,3sigma-1
1980-09-28 11:31:00,148.207,3sigma-1
1980-09-28 11:32:00,137.214,3sigma-1
1980-09-28 11:33:00,138.637,3sigma-1
1980-09-28 11:34:00,141.332,3sigma-1
1980-09-28 11:35:00,142.894,3sigma-1
1980-09-28 11:36:00,145.6,3sigma-1
1980-09-28 11:37:00,139.382,3sigma-1
1980-09-28 11:38:00,138.646,3sigma-1
1980-09-28 11:39:00,142.248,3sigma-1
1980-09-28 11:40:00,137.564,3sigma-1
1980-09-28 11:41:00,143.853,3sigma-1
1980-09-28 11:42:00,147.622,3sigma-1
1980-09-28 11:43:00,143.449,3sigma-1
1980-09-28 11:44:00,141.805,3sigma-1
1980-09-28 11:45:00,147.787,3sigma-1
1980-09-28 11:46:00,149.986,3sigma-1
1980-09-28 11:47:00,145.409,3sigma-1
1980-09-28 11:48:00,142.783,3sigma-1
1980-09-28 11:49:00,145.16,3sigma-1
1980-09-28 11:50:00,146.37,3sigma-1
1980-09-28 11:51:00,152.09,3sigma-1
1980-09-28 11:52:00,150.6,3sigma-1
1980-09-28 11:53:00,150.996,3sigma-1
1980-09-28 11:54:00,148.681,3sigma-1
1980-09-28 11:55:00,150.419,3sigma-1
1980-09-28 11:56:00,147.874,3sigma-1
1980-09-28 11:57:00,153.765,3sigma-1
1980-09-28 11:58:00,153.106,3sigma-1
1980-09-28 11:59:00,149.874,3sigma-1
1980-09-28 12:00:00,143.177,3sigma-1
1980-09-28 12:01:00,161.094,3sigma-1
1980-09-28 12:02:00,150.438,3sigma-1
1980-09-28 12:03:00,148.762,3sigma-1
1980-09-28 12:04:00,143.338,3sigma-1
1980-09-28 12:05:00,143.534,3sigma-1
1980-09-28 12:06:00,151.964,3sigma-1
1980-09-28 12:07:00,150.541,3sigma-1
1980-09-28 12:08:00,151.61,3sigma-1
1980-09-28 12:09:00,148.761,3sigma-1
1980-09-28 12:10:00,152.26,3sigma-1
1980-09-28 12:11:00,151.924,3sigma-1
1980-09-28 12:12:00,151.191,3sigma-1
1980-09-28 12:13:00,150.92,3sigma-1
1980-09-28 12:14:00,152.337,3sigma-1
1980-09-28 12:15:00,153.286,3sigma-1
1980-09-28 12:16:00,162.744,3sigma-1
1980-09-28 12:17:00,155.888,3sigma-1
1980-09-28 12:18:00,154.081,3sigma-1
1980-09-28 12:19:00,157.693,3sigma-1
1980-09-28 12:20:00,157.037,3sigma-1
1980-09-28 12:21:00,160.681,3sigma-1
1980-09-28 12:22:00,158.142,3sigma-1
1980-09-28 12:23:00,160.222,3sigma-1
1980-09-28 12:24:00,155.248,3sigma-1
1980-09-28 12:25:00,153.654,3sigma-1
1980-09-28 12:26:00,158.83,3sigma-1
1980-09-28 12:27:00,160.244,3sigma-1
1980-09-28 12:28:00,157.683,3sigma-1
1980-09-28 12:29:00,149.965,3sigma-1
1980-09-28 12:30:00,150.174,3sigma-1
1980-09-28 12:31:00,170.921,3sigma-1
1980-09-28 12:32:00,164.843,3sigma-1
1980-09-28 12:33:00,161.506,3sigma-1
1980-09-28 12:34:00,157.741,3sigma-1
1980-09-28 12:35:00,156.349,3sigma-1
1980-09-28 12:36:00,163.457,3sigma-1
1980-09-28 12:37:00,155.644,3sigma-1
1980-09-28 12:38:00,151.587,3sigma-1
1980-09-28 12:39:00,150.534,3sigma-1
1980-09-28 12:40:00,150.405,3sigma-1
1980-09-28 12:41:00,160.188,3sigma-1
1980-09-28 12:42:00,152.718,3sigma-1
1980-09-28 12:43:00,155.495,3sigma-1
1980-09-28 12:44:00,149.361,3sigma-1
1980-09-28 12:45:00,153.516,3sigma-1
1980-09-28 12:46:00,163.79,3sigma-1
1980-09-28 12:47:00,159.823,3sigma-1
1980-09-28 12:48:00,163.51,3sigma-1
1980-09-28 12:49:00,156.483,3sigma-1
1980-09-28 12:50:00,154.946,3sigma-1
1980-09-28 12:51:00,162.916,3sigma-1
1980-09-28 12:52:00,161.877,3sigma-1
1980-09-28 12:53:00,161.257,3sigma-1
1980-09-28 12:54:00,160.568,3sigma-1
1980-09-28 12:55:00,162.909,3sigma-1
1980-09-28 12:56:00,163.512,3sigma-1
1980-09-28 12:57:00,161.04,3sigma-1
1980-09-28 12:58:00,154.608,3sigma-1
1980-09-28 12:59:00,157.365,3sigma-1
1980-09-28 13:00:00,155.609,3sigma-1
1980-09-28 13:01:00,178.119,3sigma-1
1980-09-28 13:02:00,160.658,3sigma-1
1980-09-28 13:03:00,166.064,3sigma-1
1980-09-28 13:04:00,164.355,3sigma-1
1980-09-28 13:05:00,168.552,3sigma-1
1980-09-28 13:06:00,166.033,3sigma-1
1980-09-28 13:07:00,166.205,3sigma-1
1980-09-28 13:08:00,161.103,3sigma-1
1980-09-28 13:09:00,165.968,3sigma-1
1980-09-28 13:10:00,167.5,3sigma-1
1980-09-28 13:11:00,170.231,3sigma-1
1980-09-28 13:12:00,166.865,3sigma-1
1980-09-28 13:13:00,173.223,3sigma-1
1980-09-28 13:14:00,162.583,3sigma-1
1980-09-28 13:15:00,167.24,3sigma-1
1980-09-28 13:16:00,172.441,3sigma-1
1980-09-28 13:17:00,163.423,3sigma-1
1980-09-28 13:18:00,167.088,3sigma-1
1980-09-28 13:19:00,165.34,3sigma-1
1980-09-28 13:20:00,157.475,3sigma-1
1980-09-28 13:21:00,168.67,3sigma-1
1980-09-28 13:22:00,169.419,3sigma-1
1980-09-28 13:23:00,173.368,3sigma-1
1980-09-28 13:24:00,172.977,3sigma-1
1980-09-28 13:25:00,172.632,3sigma-1
1980-09-28 13:26:00,169.105,3sigma-1
1980-09-28 13:27:00,163.889,3sigma-1
1980-09-28 13:28:00,163.898,3sigma-1
1980-09-28 13:29:00,166.578,3sigma-1
1980-09-28 13:30:00,170.177,3sigma-1
1980-09-28 13:31:00,183.406,3sigma-1
1980-09-28 13:32:00,166.98,3sigma-1
1980-09-28 13:33:00,166.154,3sigma-1
1980-09-28 13:34:00,163.65,3sigma-1
1980-09-28 13:35:00,166.626,3sigma-1
1980-09-28 13:36:00,168.192,3sigma-1
1980-09-28 13:37:00,168.296,3sigma-1
1980-09-28 13:38:00,169.196,3sigma-1
1980-09-28 13:39:00,166.212,3sigma-1
1980-09-28 13:40:00,166.837,3sigma-1
1980-09-28 13:41:00,172.329,3sigma-1
1980-09-28 13:42:00,169.257,3sigma-1
1980-09-28 13:43:00,168.014,3sigma-1
1980-09-28 13:44:00,168.342,3sigma-1
1980-09-28 13:45:00,167.736,3sigma-1
1980-09-28 13:46:00,177.394,3sigma-1
1980-09-28 13:47:00,176.242,3sigma-1
1980-09-28 13:48:00,174.248,3sigma-1
1980-09-28 13:49:00,176.63,3sigma-1
1980-09-28 13:50:00,169.494,3sigma-1
1980-09-28 13:51:00,174.229,3sigma-1
1980-09-28 13:52:00,172.717,3sigma-1
1980-09-28 13:53:00,171.071,3sigma-1
1980-09-28 13:54:00,167.739,3sigma-1
1980-09-28 13:55:00,173.45,3sigma-1
1980-09-28 13:56:00,175.228,3sigma-1
1980-09-28 13:57:00,173.484,3sigma-1
1980-09-28 13:58:00,171.631,3sigma-1
1980-09-28 13:59:00,172.934,3sigma-1
1980-09-28 14:00:00,172.924,3sigma-1
1980-09-28 14:01:00,198.185,3sigma-1
1980-09-28 14:02:00,180.208,3sigma-1
1980-09-28 14:03:00,177.86,3sigma-1
1980-09-28 14:04:00,167.014,3sigma-1
1980-09-28 14:05:00,171.731,3sigma-1
1980-09-28 14:06:00,169.805,3sigma-1
1980-09-28 14:07:00,168.539,3sigma-1
1980-09-28 14:08:00,170.429,3sigma-1
1980-09-28 14:09:00,174.933,3sigma-1
1980-09-28 14:10:00,174.184,3sigma-1
1980-09-28 14:11:00,179.01,3sigma-1
1980-09-28 14:12:00,173.599,3sigma-1
1980-09-28 14:13:00,174.796,3sigma-1
1980-09-28 14:14:00,179.896,3sigma-1
1980-09-28 14:15:00,174.913,3sigma-1
1980-09-28 14:16:00,189.933,3sigma-1
1980-09-28 14:17:00,176.335,3sigma-1
1980-09-28 14:18:00,178.553,3sigma-1
1980-09-28 14:19:00,172.877,3sigma-1
1980-09-28 14:20:00,172.285,3sigma-1
1980-09-28 14:21:00,176.64,3sigma-1
1980-09-28 14:22:00,171.197,3sigma-1
1980-09-28 14:23:00,170.668,3sigma-1
1980-09-28 14:24:00,171.142,3sigma-1
1980-09-28 14:25:00,171.069,3sigma-1
1980-09-28 14:26:00,170.675,3sigma-1
1980-09-28 14:27:00,170.018,3sigma-1
1980-09-28 14:28:00,174.86,3sigma-1
1980-09-28 14:29:00,171.425,3sigma-1
1980-09-28 14:30:00,173.422,3sigma-1
1980-09-28 14:31:00,190.386,3sigma-1
1980-09-28 14:32:00,176.856,3sigma-1
1980-09-28 14:33:00,179.226,3sigma-1
1980-09-28 14:34:00,168.237,3sigma-1
1980-09-28 14:35:00,168.524,3sigma-1
1980-09-28 14:36:00,175.4,3sigma-1
1980-09-28 14:37:00,168.603,3sigma-1
1980-09-28 14:38:00,167.773,3sigma-1
1980-09-28 14:39:00,166.935,3sigma-1
1980-09-28 14:40:00,165.978,3sigma-1
1980-09-28 14:41:00,169.35,3sigma-1
1980-09-28 14:42:00,174.164,3sigma-1
1980-09-28 14:43:00,172.639,3sigma-1
1980-09-28 14:44:00,167.026,3sigma-1
1980-09-28 14:45:00,167.842,3sigma-1
1980-09-28 14:46:00,183.018,3sigma-1
1980-09-28 14:47:00,176.452,3sigma-1
1980-09-28 14:48:00,172.712,3sigma-1
1980-09-28 14:49:00,170.501,3sigma-1
1980-09-28 14:50:00,170.268,3sigma-1
1980-09-28 14:51:00,172.87,3sigma-1
1980-09-28 14:52:00,172.401,3sigma-1
1980-09-28 14:53:00,173.213,3sigma-1
1980-09-28 14:54:00,168.832,3sigma-1
1980-09-28 14:55:00,168.189,3sigma-1
1980-09-28 14:56:00,171.379,3sigma-1
1980-09-28 14:57:00,178.4,3sigma-1
1980-09-28 14:58:00,169.846,3sigma-1
1980-09-28 14:59:00,163.381,3sigma-1
1980-09-28 15:00:00,169.326,3sigma-1
1980-09-28 15:01:00,201.995,3sigma-1
1980-09-28 15:02:00,179.009,3sigma-1
1980-09-28 15:03:00,177.656,3sigma-1
1980-09-28 15:04:00,180.381,3sigma-1
1980-09-28 15:05:00,168.31,3sigma-1
1980-09-28 15:06:00,180.805,3sigma-1
1980-09-28 15:07:00,169.383,3sigma-1
1980-09-28 15:08:00,163.989,3sigma-1
1980-09-28 15:09:00,165.623,3sigma-1
1980-09-28 15:10:00,164.055,3sigma-1
1980-09-28 15:11:00,166.851,3sigma-1
1980-09-28 15:12:00,171.22,3sigma-1
1980-09-28 15:13:00,163.134,3sigma-1
1980-09-28 15:14:00,160.026,3sigma-1
1980-09-28 15:15:00,156.959,3sigma-1
1980-09-28 15:16:00,173.058,3sigma-1
1980-09-28 15:17:00,161.282,3sigma-1
1980-09-28 15:18:00,160.617,3sigma-1
1980-09-28 15:19:00,156.49,3sigma-1
1980-09-28 15:20:00,160.008,3sigma-1
1980-09-28 15:21:00,161.948,3sigma-1
1980-09-28 15:22:00,160.844,3sigma-1
1980-09-28 15:23:00,159.98,3sigma-1
1980-09-28 15:24:00,157.309,3sigma-1
1980-09-28 15:25:00,152.63,3sigma-1
1980-09-28 15:26:00,160.726,3sigma-1
1980-09-28 15:27:00,156.662,3sigma-1
1980-09-28 15:28:00,154.678,3sigma-1
1980-09-28 15:29:00,157.64,3sigma-1
1980-09-28 15:30:00,151.424,3sigma-1
1980-09-28 15:31:00,169.623,3sigma-1
1980-09-28 15:32:00,162.152,3sigma-1
1980-09-28 15:33:00,160.449,3sigma-1
1980-09-28 15:34:00,156.595,3sigma-1
1980-09-28 15:35:00,157.343,3sigma-1
1980-09-28 15:36:00,157.307,3sigma-1
1980-09-28 15:37:00,153.751,3sigma-1
1980-09-28 15:38:00,152.599,3sigma-1
1980-09-28 15:39:00,160.15,3sigma-1
1980-09-28 15:40:00,155.709,3sigma-1
1980-09-28 15:41:00,158.173,3sigma-1
1980-09-28 15:42:00,157.45,3sigma-1
1980-09-28 15:43:00,157.012,3sigma-1
1980-09-28 15:44:00,154.745,3sigma-1
1980-09-28 15:45:00,152.623,3sigma-1
1980-09-28 15:46:00,158.732,3sigma-1
1980-09-28 15:47:00,153.452,3sigma-1
1980-09-28 15:48:00,155.617,3sigma-1
1980-09-28 15:49:00,145.144,3sigma-1
1980-09-28 15:50:00,148.613,3sigma-1
1980-09-28 15:51:00,152.356,3sigma-1
1980-09-28 15:52:00,150.648,3sigma-1
1980-09-28 15:53:00,147.402,3sigma-1
1980-09-28 15:54:00,148.371,3sigma-1
1980-09-28 15:55:00,146.199,3sigma-1
1980-09-28 15:56:00,153.455,3sigma-1
1980-09-28 15:57:00,150.258,3sigma-1
1980-09-28 15:58:00,146.052,3sigma-1
1980-09-28 15:59:00,142.881,3sigma-1
1980-09-28 16:00:00,144.885,3sigma-1
1980-09-28 16:01:00,165.378,3sigma-1
1980-09-28 16:02:00,147.893,3sigma-1
1980-09-28 16:03:00,145.103,3sigma-1
1980-09-28 16:04:00,141.446,3sigma-1
1980-09-28 16:05:00,141.523,3sigma-1
1980-09-28 16:06:00,142.574,3sigma-1
1980-09-28 16:07:00,142.79,3sigma-1
1980-09-28 16:08:00,138.166,3sigma-1
1980-09-28 16:09:00,138.688,3sigma-1
1980-09-28 16:10:00,135.031,3sigma-1
1980-09-28 16:11:00,145.194,3sigma-1
1980-09-28 16:12:00,140.661,3sigma-1
1980-09-28 16:13:00,143.892,3sigma-1
1980-09-28 16:14:00,142.788,3sigma-1
1980-09-28 16:15:00,140.132,3sigma-1
1980-09-28 16:16:00,153.905,3sigma-1
1980-09-28 16:17:00,142.966,3sigma-1
1980-09-28 16:18:00,137.846,3sigma-1
1980-09-28 16:19:00,143.288,3sigma-1
1980-09-28 16:20:00,143.971,3sigma-1
1980-09-28 16:21:00,144.4,3sigma-1
1980-09-28 16:22:00,146.611,3sigma-1
1980-09-28 16:23:00,140.66,3sigma-1
1980-09-28 16:24:00,135.26,3sigma-1
1980-09-28 16:25:00,146.824,3sigma-1
1980-09-28 16:26:00,139.701,3sigma-1
1980-09-28 16:27:00,135.195,3sigma-1
1980-09-28 16:28:00,134.713,3sigma-1
1980-09-28 16:29:00,130.004,3sigma-1
1980-09-28 16:30:00,136.876,3sigma-1
1980-09-28 16:31:00,150.868,3sigma-1
1980-09-28 16:32:00,139.239,3sigma-1
1980-09-28 16:33:00,136.137,3sigma-1
1980-09-28 16:34:00,134.122,3sigma-1
1980-09-28 16:35:00,146.048,3sigma-1
1980-09-28 16:36:00,141.341,3sigma-1
1980-09-28 16:37:00,131.71,3sigma-1
1980-09-28 16:38:00,129.182,3sigma-1
1980-09-28 16:39:00,127.507,3sigma-1
1980-09-28 16:40:00,131.535,3sigma-1
1980-09-28 16:41:00,136.033,3sigma-1
1980-09-28 16:42:00,134.401,3sigma-1
1980-09-28 16:43:00,131.441,3sigma-1
1980-09-28 16:44:00,131.193,3sigma-1
1980-09-28 16:45:00,129.885,3sigma-1
1980-09-28 16:46:00,131.048,3sigma-1
1980-09-28 16:47:00,131.155,3sigma-1
1980-09-28 16:48:00,126.783,3sigma-1
1980-09-28 16:49:00,132.748,3sigma-1
1980-09-28 16:50:00,129.122,3sigma-1
1980-09-28 16:51:00,128.898,3sigma-1
1980-09-28 16:52:00,128.204,3sigma-1
1980-09-28 16:53:00,135.973,3sigma-1
1980-09-28 16:54:00,131.283,3sigma-1
1980-09-28 16:55:00,128.026,3sigma-1
1980-09-28 16:56:00,120.516,3sigma-1
1980-09-28 16:57:00,118.223,3sigma-1
1980-09-28 16:58:00,122.924,3sigma-1
1980-09-28 16:59:00,120.461,3sigma-1
1980-09-28 17:00:00,121.807,3sigma-1
1980-09-28 17:01:00,143.925,3sigma-1
1980-09-28 17:02:00,122.727,3sigma-1
1980-09-28 17:03:00,128.143,3sigma-1
1980-09-28 17:04:00,121.731,3sigma-1
1980-09-28 17:05:00,121.968,3sigma-1
1980-09-28 17:06:00,125.677,3sigma-1
1980-09-28 17:07:00,121.917,3sigma-1
1980-09-28 17:08:00,120.163,3sigma-1
1980-09-28 17:09:00,119.719,3sigma-1
1980-09-28 17:10:00,117.103,3sigma-1
1980-09-28 17:11:00,127.842,3sigma-1
1980-09-28 17:12:00,123.126,3sigma-1
1980-09-28 17:13:00,121.351,3sigma-1
1980-09-28 17:14:00,119.151,3sigma-1
1980-09-28 17:15:00,120.06,3sigma-1
1980-09-28 17:16:00,129.901,3sigma-1
1980-09-28 17:17:00,118.519,3sigma-1
1980-09-28 17:18:00,117.556,3sigma-1
1980-09-28 17:19:00,120.66,3sigma-1
1980-09-28 17:20:00,119.892,3sigma-1
1980-09-28 17:21:00,129.448,3sigma-1
1980-09-28 17:22:00,123.736,3sigma-1
1980-09-28 17:23:00,124.142,3sigma-1
1980-09-28 17:24:00,116.24,3sigma-1
1980-09-28 17:25:00,114.536,3sigma-1
1980-09-28 17:26:00,123.548,3sigma-1
1980-09-28 17:27:00,120.205,3sigma-1
1980-09-28 17:28:00,126.223,3sigma-1
1980-09-28 17:29:00,124.63,3sigma-1
1980-09-28 17:30:00,114.035,3sigma-1
1980-09-28 17:31:00,136.951,3sigma-1
1980-09-28 17:32:00,129.865,3sigma-1
1980-09-28 17:33:00,118.099,3sigma-1
1980-09-28 17:34:00,114.516,3sigma-1
1980-09-28 17:35:00,112.371,3sigma-1
1980-09-28 17:36:00,121.799,3sigma-1
1980-09-28 17:37:00,126.191,3sigma-1
1980-09-28 17:38:00,114.398,3sigma-1
1980-09-28 17:39:00,114.816,3sigma-1
1980-09-28 17:40:00,114.78,3sigma-1
1980-09-28 17:41:00,119.41,3sigma-1
1980-09-28 17:42:00,123.616,3sigma-1
1980-09-28 17:43:00,116.433,3sigma-1
1980-09-28 17:44:00,115.506,3sigma-1
1980-09-28 17:45:00,109.837,3sigma-1
1980-09-28 17:46:00,122.014,3sigma-1
1980-09-28 17:47:00,112.27,3sigma-1
1980-09-28 17:48:00,110.095,3sigma-1
1980-09-28 17:49:00,111.683,3sigma-1
1980-09-28 17:50:00,105.659,3sigma-1
1980-09-28 17:51:00,112.702,3sigma-1
1980-09-28 17:52:00,109.645,3sigma-1
1980-09-28 17:53:00,111.26,3sigma-1
1980-09-28 17:54:00,105.929,3sigma-1
1980-09-28 17:55:00,110.357,3sigma-1
1980-09-28 17:56:00,113.904,3sigma-1
1980-09-28 17:57:00,105.177,3sigma-1
1980-09-28 17:58:00,106.157,3sigma-1
1980-09-28 17:59:00,106.073,3sigma-1
1980-09-28 18:00:00,102.348,3sigma-1
1980-09-28 18:01:00,126.324,3sigma-1
1980-09-28 18:02:00,114.87,3sigma-1
1980-09-28 18:03:00,106.439,3sigma-1
1980-09-28 18:04:00,105.015,3sigma-1
1980-09-28 18:05:00,103.634,3sigma-1
1980-09-28 18:06:00,111.135,3sigma-1
1980-09-28 18:07:00,104.785,3sigma-1
1980-09-28 18:08:00,108.615,3sigma-1
1980-09-28 18:09:00,109.017,3sigma-1
1980-09-28 18:10:00,104.223,3sigma-1
1980-09-28 18:11:00,116.67,3sigma-1
1980-09-28 18:12:00,111.059,3sigma-1
1980-09-28 18:13:00,108.888,3sigma-1
1980-09-28 18:14:00,108.127,3sigma-1
1980-09-28 18:15:00,101.548,3sigma-1
1980-09-28 18:16:00,124.095,3sigma-1
1980-09-28 18:17:00,114.102,3sigma-1
1980-09-28 18:18:00,107.97,3sigma-1
1980-09-28 18:19:00,105.035,3sigma-1
1980-09-28 18:20:00,101.28,3sigma-1
1980-09-28 18:21:00,109.14,3sigma-1
1980-09-28 18:22:00,108.833,3sigma-1
1980-09-28 18:23:00,102.685,3sigma-1
1980-09-28 18:24:00,99.6315,3sigma-1
1980-09-28 18:25:00,97.8017,3sigma-1
1980-09-28 18:26:00,103.081,3sigma-1
1980-09-28 18:27:00,99.9408,3sigma-1
1980-09-28 18:28:00,97.678,3sigma-1
1980-09-28 18:29:00,96.2197,3sigma-1
1980-09-28 18:30:00,97.8783,3sigma-1
1980-09-28 18:31:00,122.075,3sigma-1
1980-09-28 18:32:00,108.456,3sigma-1
1980-09-28 18:33:00,101.814,3sigma-1
1980-09-28 18:34:00,103.312,3sigma-1
1980-09-28 18:35:00,101.473,3sigma-1
1980-09-28 18:36:00,101.722,3sigma-1
1980-09-28 18:37:00,97.6424,3sigma-1
1980-09-28 18:38:00,98.2001,3sigma-1
1980-09-28 18:39:00,94.8041,3sigma-1
1980-09-28 18:40:00,94.5484,3sigma-1
1980-09-28 18:41:00,100.92,3sigma-1
1980-09-28 18:42:00,98.0885,3sigma-1
1980-09-28 18:43:00,97.7077,3sigma-1
1980-09-28 18:44:00,96.2323,3sigma-1
1980-09-28 18:45:00,98.6939,3sigma-1
1980-09-28 18:46:00,100.31,3sigma-1
1980-09-28 18:47:00,91.723,3sigma-1
1980-09-28 18:48:00,95.3842,3sigma-1
1980-09-28 18:49:00,93.944,3sigma-1
1980-09-28 18:50:00,89.9239,3sigma-1
1980-09-28 18:51:00,99.7106,3sigma-1
1980-09-28 18:52:00,94.9658,3sigma-1
1980-09-28 18:53:00,95.2167,3sigma-1
1980-09-28 18:54:00,90.3021,3sigma-1
1980-09-28 18:55:00,92.4218,3sigma-1
1980-09-28 18:56:00,94.2383,3sigma-1
1980-09-28 18:57:00,91.0436,3sigma-1
1980-09-28 18:58:00,89.0798,3sigma-1
1980-09-28 18:59:00,88.8736,3sigma-1
1980-09-28 19:00:00,87.5105,3sigma-1
1980-09-28 19:01:00,112.191,3sigma-1
1980-09-28 19:02:00,94.97,3sigma-1
1980-09-28 19:03:00,94.8415,3sigma-1
1980-09-28 19:04:00,94.0148,3sigma-1
1980-09-28 19:05:00,94.041,3sigma-1
1980-09-28 19:06:00,97.2619,3sigma-1
1980-09-28 19:07:00,98.7767,3sigma-1
1980-09-28 19:08:00,94.3514,3sigma-1
1980-09-28 19:09:00,93.5092,3sigma-1
1980-09-28 19:10:00,93.0792,3sigma-1
1980-09-28 19:11:00,104.611,3sigma-1
1980-09-28 19:12:00,100.546,3sigma-1
1980-09-28 19:13:00,107.433,3sigma-1
1980-09-28 19:14:00,94.1031,3sigma-1
